,author,developer_reply,review,review_date,reviewer_ratings,star
188,_하나링,, 인출할때 자꾸 오류나는데 짜증나요 ㅠㅠ 전화해도 같은 답변뿐이고 하라는대로 다해봤는데 안되서 재설치중입니다...,2020년 10월 26일,51,별표 5개 만점에 1개를 받았습니다.
189,Hz 100,, 계좌 찾으려하니깐 신분증 촬영 인식하라해서 했는데 계속 재촬영하라그러고 이번엔 신분증이 맞지 않다고 통보를 해버리네요 촬영해서 정보 기입하게 하는 시스템을 없애버리던가 수기로 기입하게 해주세요,2020년 11월 8일,51,별표 5개 만점에 1개를 받았습니다.
190,콩나물,, 세이브통장에 메모 기능 넣어주세요 가끔 용도가 있는 돈을 잠시 넣어놓는 경우가 있는데 2-3가지가 되면 따로 메모해야해서 번거롭습니다 ㅎㅎ 메모기능 넣어주시면 감사하겠습니다~,2020년 10월 8일,55,별표 5개 만점에 5개를 받았습니다.
191,김민성,, 반복입금좀 할수있게 해줘요 같은분에게 입금했으니 정보 재확인하라던데 확인해도 그대로고 이게 뭡니까,2020년 11월 28일,51,별표 5개 만점에 1개를 받았습니다.
192,여빛,, 푸시 알림 뭔 짓거리 해도 안뜸,2021년 2월 16일,51,별표 5개 만점에 1개를 받았습니다.
193,스노우볼,"<div class=""LVQB0b""><div class=""QoPmEb""></div><div><span class=""X43Kjb"">KakaoBank Corp.</span><span class=""p2TkOb"">2020년 11월 26일</span></div>안녕하세요. 카카오뱅크입니다. mini 카드의 교통기능은 선불 티머니를 이용합니다. 가까운 티머니 충전 제휴처에서는 현금을 통해, CU에서는 현금과 mini카드 결제를 통해 충전할 수 있습니다. 잔액 및 이용내역 조회, 충전방법 등은 티머니 고객센터(1644-0088)에서 확인 가능합니다. 감사합니다. 카카오뱅크 드림</div>", 미니 카드 교통카드 기능아예 안됩니다 이게 뭐죠? 분명히 교통카드 된다고 나왔는데 0원으로 뜨면서 잔액이 부족하다고 뜨네요,2020년 11월 7일,51,별표 5개 만점에 1개를 받았습니다.
194,noterr,, 오랜만에 다시 하려하니 무슨 인증만 여러번 하고 이제좀 되나 싶더니 계좌로 이체해서 인증하는거 솔직히 말해서 금액을 좀더 낮춰주던가 한번 취소했다고 100원에서 244원은 조금 너무한거 아닌가요 통장에 잔고가 없으면 더더욱 불편한데다 영통도 못하는상황이 있을거 아니에요 인증번호만 계속받고 포기한채로 앱 지웠네요,2020년 10월 7일,51,별표 5개 만점에 1개를 받았습니다.
195,강재원,, 카카오뱅크 어플이 좋아요 솔직히 후기달면 오류이체보낼때 오류가생겼어요 앞으로도 이런일 안생기게 해주세요 부탁드리겠습니다 ~~~ 카카오뱅크 영상통화할때 전화좀빨리해주세요 왜이렇게 전화가안옵니까 서비스 완전히엉망이네요!!!!!,2020년 10월 13일,55,별표 5개 만점에 5개를 받았습니다.
196,17살모배 프로지망생,, 다 좋은데 mini카드를 10월25일일요일에 신청했는데요 mini카드 신청이 접수되였습니다 라고 뜨고 아직도 카드신청이라고 뜨는데 언제 배송하는지 알려주세요,2020년 10월 27일,55,별표 5개 만점에 5개를 받았습니다.
197,fish no,, 전이게 왜이리 평점이 높은지 모르겠어요 신분증촬영만 엄청하고 잘되지도않고 인증은 어려워서 패턴에다가 카드비밀번호에다가 또 그것도모잘라 자체인증번호 그리고 내계좌로 소액입금까지해야되는데 번거로움 갑이네요 인터넷뱅킹 카카오만사용하는데 무슨수로 국민은행으로 입금해야되죠? 씨디기가 백원단위도 입금되나요? 아니면 은행원한테가서 651원입금해달라 할까요 그것도아니면 자주쓰는 국민은행 없던 인터넷뱅킹을 만들까요?,2020년 11월 2일,51,별표 5개 만점에 1개를 받았습니다.
198,빼꼼,, 카뱅 너무 좋아서 계좌 옮기ㅗㄱ 계속 사용하고 있는데 오류 횟수가 한달에 한번에서 점점 더 자주 생기네요 이체 할때 오류 생겨서 난감할때도 있네요 앱삭제후 다시 실행시 오류 사라지는데 빨리 고쳐주면 좁겠어요,2020년 10월 19일,54,별표 5개 만점에 4개를 받았습니다.
199,이승헌,, 로그아웃이 안됨;; 진짜 말도 안된다,2021년 2월 17일,51,별표 5개 만점에 1개를 받았습니다.
